Unnamed: 0,age,Experience,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Designation,JobCity
102,26,2,m,79.0,ssc,2008,76.4,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.0,0,Maharashtra,2012,605,510,515,-1.0,345,0,346,0,0,0,0,1.7081,0.8784,1.547,-1.6289,-0.0943,310000,software engineer,Pune
103,24,1,f,62.0,cbse,2012,61.0,cbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2013,250,305,385,0.10487135986097,275,0,0,0,0,0,0,-0.5116,0.8229,0.8809,0.0192,1.6302,300000,qa analyst,unknown
104,25,2,m,62.0,ssc,2007,61.0,ssc,2,M.Tech./M.E.,computer science & engineering,63.0,0,Punjab,2013,465,595,605,0.793580614548506,495,0,0,0,0,0,0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,460000,technical support engineer,unknown
105,22,0,m,86.0,ssc,2010,92.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,72.0,0,Andhra Pradesh,2014,350,590,570,0.493596387301038,415,324,0,0,0,0,0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,320000,assistant system engineer,unknown
106,22,1,f,85.8,cbse,2010,65.8,cbse,2,B.Tech/B.E.,information technology,69.7,0,Uttar Pradesh,2014,615,630,750,0.622642915849938,485,0,407,0,0,0,0,0.8463,1.0449,0.01,-0.2344,0.4805,340000,application developer,Navi Mumbai
107,23,1,m,68.4,ssc,2008,61.0,ssc,2,B.Tech/B.E.,computer science & engineering,62.2,1,Rajasthan,2013,440,375,330,0.23780283983757,455,0,315,0,0,0,0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,120000,android developer,Noida
108,30,1,m,51.0,ssc,2004,48.0,ssc,2,MCA,computer application,59.0,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,0,0,0,0,0,0,0.2009,-0.2793,0.2366,1.4724,0.0284,100000,web developer,Noida
109,24,1,m,79.6,cbse,2009,73.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,66.96,1,Rajasthan,2014,535,640,630,0.338786347219528,0,292,0,0,0,0,0,-1.1644,0.2124,0.3174,0.9066,-0.4776,510000,application engineer,Noida
110,26,3,m,63.4,ssc,2008,63.0,ssc,2,B.Tech/B.E.,electronics & instrumentation eng,69.3,0,Madhya Pradesh,2012,360,350,320,0.600643959446608,0,0,0,0,0,0,0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,300000,production engineer,Indore
111,26,4,m,86.53,ssc,2007,71.55,ssc,2,B.Tech/B.E.,computer engineering,78.5,0,Orissa,2011,515,505,454,0.704090412131314,465,0,0,0,0,0,0,-0.1082,0.9688,0.8171,-0.8778,0.3444,480000,senior systems engineer,mysore
112,26,1,f,76.18,ssc,2007,86.33,ssc,2,B.Tech/B.E.,computer engineering,73.46,0,Tamil Nadu,2011,485,545,385,0.635978756456794,445,0,0,0,0,0,0,0.3555,1.2808,0.2366,1.3549,1.2923,170000,project coordinator,unknown
113,24,0,m,91.43,icse,2009,74.0,cbse,2,B.Tech/B.E.,computer science & engineering,70.0,1,Telangana,2016,665,460,570,0.144789889482462,445,0,284,0,0,0,0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,340000,software engineer,Hyderabad
114,28,5,m,78.0,ssc,2004,71.3,ssc,2,B.Tech/B.E.,information technology,67.0,0,Madhya Pradesh,2009,455,605,625,0.916869961103619,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,640000,programmer analyst,Bangalore
115,23,2,m,76.17,ssc,2009,72.0,cbse,2,B.Tech/B.E.,computer science & engineering,78.0,0,Rajasthan,2013,510,535,605,0.819416529835888,505,0,0,0,0,0,0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,330000,software engineer,Chennai
116,25,1,m,82.4,cbse,2010,72.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,64.06,0,Uttar Pradesh,2014,485,525,545,0.338786347219528,0,292,0,0,0,0,0,-0.0154,0.3789,0.6248,0.9066,0.6721,225000,system engineer,THANE
117,30,0,m,58.0,ssc,2004,57.6,ssc,2,B.Tech/B.E.,computer engineering,61.9,0,Uttarakhand,2011,265,375,365,0.165633091512476,305,0,0,0,0,0,0,0.8192,0.8128,-0.1988,0.1798,-0.2875,180000,software developer,Noida
118,25,3,f,79.0,cbse,2007,83.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.7,0,Jammu and Kashmir,2012,535,485,525,0.376059586651545,0,300,0,0,0,393,0,0.3555,0.6178,0.7083,0.2973,-0.2875,440000,application developer,Bangalore
119,25,1,f,90.04,ssc,2008,75.16,ssc,2,B.Tech/B.E.,electronics & instrumentation eng,77.0,0,Karnataka,2012,505,495,615,0.538386892985096,475,333,0,0,0,0,0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,305000,software engineer,Bangalore
120,24,3,f,76.0,cbse,2008,76.6,cbse,2,B.Tech/B.E.,computer engineering,77.58,0,Haryana,2012,595,645,495,0.864685413370085,525,0,0,0,0,0,0,-2.5811,-0.2012,0.5994,0.1798,0.1864,500000,software engineer,Gurgaon
121,27,0,m,60.4,cbse,2006,60.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.0,0,Uttar Pradesh,2010,395,425,395,0.655766942617211,0,0,0,0,0,366,0,-0.2628,0.3448,-0.1988,0.5323,0.6603,270000,network engineer,Mysore
122,22,1,m,74.23,ssc,2010,77.77,ssc,2,B.Tech/B.E.,computer science & engineering,75.6,0,Punjab,2014,475,435,430,0.819416529835888,505,0,0,0,0,0,0,0.2718,1.0449,0.1637,0.1459,0.8637,300000,java software engineer,Noida
123,27,1,m,59.8,icse,2006,60.25,ssc,2,B.Tech/B.E.,mechanical engineering,68.63,0,Uttar Pradesh,2010,575,595,405,0.0210662282612675,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763,1200000,engineer trainee,Maharajganj
124,24,1,f,82.3,cbse,2010,89.6,ssc,2,B.Tech/B.E.,electronics and electrical engineering,67.95,0,Punjab,2014,555,580,355,0.444617716881577,345,0,0,0,393,0,0,-0.159,-1.1196,1.2396,1.6672,0.6721,315000,programmer analyst,unknown
125,23,1,m,90.0,cbse,2009,86.4,cbse,2,B.Tech/B.E.,electrical engineering,65.7,0,Jharkhand,2014,605,325,515,0.837620725714257,334,0,0,0,500,0,0,0.1282,-0.2871,1.3933,0.653,-0.6692,300000,programmer analyst,Kolkata
126,23,2,m,84.2,cbse,2009,67.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,69.88,0,Uttar Pradesh,2013,495,385,505,0.910770164246022,445,433,0,0,0,260,0,-1.0355,1.2028,0.3817,0.64983,-0.1295,320000,production engineer,New Delhi
127,25,2,m,86.4,cbse,2008,80.4,cbse,2,B.Tech/B.E.,computer engineering,61.54,0,Kerala,2012,585,505,605,0.670743151433127,455,0,0,0,0,0,0,0.51,0.5008,-0.4891,-0.8778,0.1864,180000,sap consultant,Thiruvananthapuram
128,27,4,m,60.0,ssc,2004,59.0,ssc,2,B.Tech/B.E.,computer engineering,67.0,0,Uttar Pradesh,2011,515,555,425,0.600057182338341,435,0,0,0,0,0,0,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731,675000,senior software engineer,Noida
129,23,1,m,60.8,ssc,2009,63.0,ssc,2,B.Tech/B.E.,information technology,68.0,1,Tamil Nadu,2014,440,400,310,0.144789889482462,345,0,284,0,0,0,0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,120000,.net developer,Punchkula
130,23,1,m,82.8,cbse,2009,73.6,cbse,2,B.Tech/B.E.,computer science & engineering,67.5,1,Karnataka,2014,520,450,575,0.744758354008939,545,0,438,0,0,0,0,-0.159,0.0459,0.7785,-1.1218,-0.0943,325000,software engineer,Greater Noida
131,24,1,m,82.6,cbse,2009,63.6,cbse,2,B.Tech/B.E.,information technology,71.0,0,Uttarakhand,2013,535,525,530,0.735795709224656,475,0,0,0,0,0,0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,350000,system engineer,Bangalore
132,23,1,f,74.0,ssc,2009,61.1,ssc,2,B.Tech/B.E.,computer science & engineering,71.0,1,Telangana,2013,500,460,235,0.0800552813405495,275,0,253,0,0,0,0,1.1336,0.3789,0.6248,-1.8824,0.8637,205000,quality analyst,Hyderabad
133,26,1,m,89.8,ssc,2007,66.6,ssc,2,B.Tech/B.E.,electronics and communication engineering,55.33,0,Orissa,2012,555,205,435,-1.0,0,0,0,0,0,0,0,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,300000,marketing coordinator,Bhubaneshwar
134,23,1,f,88.67,ssc,2009,86.8,ssc,2,B.Tech/B.E.,electronics and communication engineering,74.94,1,Telangana,2013,570,590,620,-1.0,335,0,0,0,0,0,0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,325000,systems engineer,Pune 
135,23,1,m,64.66,ssc,2008,63.0,ssc,2,B.Tech/B.E.,information technology,67.0,0,Uttar Pradesh,2013,370,410,470,0.842248322257836,415,0,469,0,0,0,0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,105000,system administrator,unknown
136,26,5,m,78.0,cbse,2006,77.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.64,0,Uttar Pradesh,2010,505,555,554,0.910770164246022,275,433,0,0,0,313,0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,250000,senior engineer,Greater Noida
137,26,2,m,77.8,cbse,2007,79.6,cbse,1,B.Tech/B.E.,information technology,70.12,1,Delhi,2011,535,445,465,0.735795709224656,475,0,0,0,0,0,0,-1.0355,0.3448,0.8171,0.6498,-0.4455,340000,software engineer,Gurgaon
138,24,1,m,79.6,ssc,2011,87.58,ssc,2,B.Tech/B.E.,information technology,6.63,0,Tamil Nadu,2014,380,355,210,0.144789889482462,285,0,284,0,0,0,0,0.8463,0.7119,0.4711,1.1601,0.4805,195000,business development managerde,coimbatore
139,24,1,m,89.5,cbse,2010,81.4,cbse,2,B.Tech/B.E.,mechanical engineering,60.0,0,Punjab,2014,735,510,585,0.725984147969479,0,0,0,438,0,0,0,0.2718,0.3789,-0.6048,-0.7415,0.0973,320000,engineer,Noida
140,24,1,m,81.2,cbse,2009,76.4,cbse,2,B.Tech/B.E.,mechanical engineering,72.3,0,Uttar Pradesh,2013,765,605,665,0.755375120895548,0,0,0,446,0,0,0,1.5644,0.7119,1.2396,-2.3895,1.247,360000,assistant system engineer,Noida
141,23,1,m,80.0,ssc,2009,89.0,ssc,2,B.Tech/B.E.,computer science & engineering,62.0,1,Telangana,2013,325,530,405,0.356536487724475,275,0,346,0,0,0,0,0.99,0.3789,-0.2974,-1.1218,-1.244,145000,network administrator,unknown
142,22,1,m,78.0,ssc,2012,62.0,ssc,2,B.Tech/B.E.,information science engineering,60.0,0,Karnataka,2014,525,435,405,0.744758354008939,415,0,438,0,0,0,0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,100000,web developer,Mysore
143,29,4,m,72.0,icse,2004,62.0,icse,2,B.Tech/B.E.,electronics and electrical engineering,53.0,1,Maharashtra,2010,335,335,405,0.376059586651545,275,300,0,0,0,0,0,0.0464,0.0328,-0.1988,-0.1727,1.6082,325000,project engineer,Dhanbad
144,23,2,m,64.56,cbse,2008,66.66,cbse,2,B.Tech/B.E.,electrical engineering,65.02,0,Uttar Pradesh,2013,545,475,485,0.376059586651545,0,300,0,0,0,0,0,0.1282,0.0459,0.1637,0.2727,-0.2859,385000,engineer,unknown
145,24,1,m,60.0,ssc,2009,47.0,ssc,2,B.Tech/B.E.,information technology,59.9,0,Uttar Pradesh,2014,395,400,390,0.486747008438193,305,0,376,0,0,0,0,0.8463,-0.2871,0.01,0.2727,0.0973,120000,software test engineer,Noida
146,23,1,f,91.12,ssc,2010,72.0,ssc,2,B.Tech/B.E.,computer science & engineering,74.0,1,West Bengal,2014,490,470,585,0.953899775079926,475,0,530,0,0,0,0,1.1336,1.5444,1.547,-1.7556,-0.0943,235000,java software engineer,Mumbai
147,22,2,m,80.0,ssc,2009,77.2,cbse,2,B.Tech/B.E.,information technology,76.76,0,Uttar Pradesh,2013,475,630,810,0.974396112538398,615,0,0,0,0,0,0,-1.8825,-0.7866,0.3174,1.0333,-1.8189,615000,quality engineer,Noida
148,24,0,m,73.08,ssc,2009,71.2,ssc,2,B.Tech/B.E.,electronics and communication engineering,64.46,1,Telangana,2013,405,400,430,0.538386892985096,385,333,0,0,0,0,0,-0.7335,-0.9531,0.6248,0.2727,-1.8189,105000,web developer,Hyderabad
149,25,1,f,88.6,cbse,2009,78.0,cbse,2,B.Tech/B.E.,computer science & engineering,84.0,1,West Bengal,2014,455,560,630,0.0409993103614119,495,0,223,0,0,0,0,0.4155,-0.1206,-0.2974,1.1601,0.0973,290000,software developer,Bangalore
150,24,1,m,72.0,cbse,2009,54.0,cbse,2,B.Tech/B.E.,computer science & engineering,64.0,0,Uttar Pradesh,2014,335,535,400,0.486747008438193,395,0,376,0,0,0,0,-1.1644,-0.2871,0.6248,0.1459,-0.0943,145000,php developer,Lucknow
151,24,2,m,85.0,icse,2008,80.0,icse,2,B.Tech/B.E.,electronics and communication engineering,63.0,0,Uttar Pradesh,2013,660,585,620,0.0219691089363428,0,164,376,0,0,0,0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,305000,software engineer,Noida
152,23,1,f,78.33,cbse,2008,67.6,cbse,2,B.Tech/B.E.,computer science & engineering,65.72,0,Haryana,2012,510,655,605,0.488347976782714,405,0,0,0,0,0,0,1.8517,1.3779,1.0859,-2.136,1.6302,275000,technical support specialist,Noida
153,26,1,m,81.33,ssc,2006,91.9,ssc,2,B.Tech/B.E.,electronics & telecommunications,70.56,1,Tamil Nadu,2010,325,295,575,0.694479327708463,225,366,0,0,0,0,0,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,180000,data analyst,Hyderabad
154,28,2,f,77.8,cbse,2005,67.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,83.5,0,Uttarakhand,2012,425,455,555,0.694479327708463,0,366,0,0,0,313,0,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,140000,business development executive,unknown
155,25,1,m,75.0,cbse,2009,80.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,60.85,0,Kerala,2013,570,580,750,-1.0,495,0,0,0,0,0,0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,120000,junior software engineer,Trivandrum
156,24,3,m,73.0,ssc,2008,63.1,ssc,2,B.Tech/B.E.,electrical engineering,73.2,0,Orissa,2012,355,425,505,0.229481754911755,0,266,0,332,0,0,0,0.8192,1.5538,0.925999999999999,-0.0552,0.3444,320000,electrical project engineer,Bhubaneswar
157,26,2,m,77.0,cbse,2007,60.2,cbse,2,B.Tech/B.E.,information technology,68.5,0,Uttar Pradesh,2012,570,475,500,0.488347976782714,405,0,0,0,0,0,0,-0.0154,-2.1186,0.1637,1.6672,-1.6273,405000,system engineer,Hyderabad
158,23,1,m,78.0,cbse,2010,76.6,cbse,1,B.Tech/B.E.,information technology,75.0,0,Uttar Pradesh,2014,590,555,545,0.911395278391328,525,0,500,0,0,0,0,-0.159,-0.2871,0.01,-0.6147,0.2889,325000,systems engineer,Pune
159,23,1,m,87.0,ssc,2009,79.0,ssc,2,B.Tech/B.E.,computer science & engineering,78.0,1,West Bengal,2013,510,605,445,0.563267823666597,425,196,0,0,0,0,0,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,340000,asp.net developer,Kolkata
160,26,2,f,72.0,cbse,2007,69.0,cbse,2,B.Tech/B.E.,computer engineering,72.0,0,Haryana,2011,505,345,365,0.342314899911815,365,0,0,0,0,0,0,0.51,0.1888,0.2366,-0.4078,0.5024,225000,quality analyst,Gurgaon
161,25,1,m,73.0,ssc,2009,61.0,ssc,2,B.Tech/B.E.,computer science & engineering,58.0,0,Karnataka,2014,520,390,320,0.622642915849938,415,0,407,0,0,0,0,0.1282,1.3779,0.6248,-0.2344,0.6721,200000,application developer,kolkata
162,24,1,m,78.0,ssc,2009,72.0,ssc,2,B.Tech/B.E.,information technology,64.0,0,Uttarakhand,2014,595,530,525,0.486747008438193,445,0,376,0,0,0,0,1.4208,1.2114,0.3174,-0.995,1.4386,225000,customer service,New Delhi
163,23,0,m,73.0,ssc,2009,68.46,ssc,1,B.Tech/B.E.,information technology,63.0,0,Rajasthan,2014,420,485,545,0.916869961103619,555,0,0,0,0,0,0,-0.8772,0.5454,-0.1437,0.653,-0.2859,335000,programmer analyst,Chennai
164,24,1,m,84.0,cbse,2009,85.2,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.59,1,Delhi,2013,625,605,735,0.376059586651545,0,300,0,0,0,446,0,-1.0208,1.0449,-1.3733,-1.8824,1.0554,350000,graduate engineer trainee,Noida
165,25,0,m,79.0,cbse,2007,72.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.96,1,Delhi,2012,565,475,615,0.229481754911755,485,266,0,0,0,0,0,1.4374,1.9048,1.2525,-0.26087,0.8183,240000,web developer,unknown
166,26,2,f,89.7,ssc,2007,89.6,ssc,1,M.Tech./M.E.,electrical engineering,83.9,0,Uttar Pradesh,2012,625,555,625,0.910770164246022,0,433,0,0,0,0,0,-1.3447,0.6178,-1.4688,0.884829999999999,0.6603,1860000,field engineer,mumbai
167,25,2,m,85.0,cbse,2007,64.0,cbse,2,B.Tech/B.E.,mechanical engineering,65.0,0,Uttar Pradesh,2012,465,505,515,0.535862819499896,0,0,0,393,0,0,0,0.2009,0.8128,1.2525,-0.4078,0.9763,435000,system engineer,Gandhi Nagar
168,22,1,m,85.8,cbse,2010,78.4,cbse,1,B.Tech/B.E.,computer science & engineering,77.56,1,Delhi,2014,530,595,340,0.842248322257836,485,0,469,0,0,0,0,1.2772,1.2114,-2.1418,-1.7556,-0.6692,375000,software engineer,Noida
169,23,1,m,87.4,cbse,2009,82.2,cbse,2,B.Tech/B.E.,computer science & engineering,79.68,0,Uttar Pradesh,2013,380,510,325,0.308400582860308,355,0,0,0,0,0,0,0.99,0.7119,1.0859,-0.1076,0.6721,275000,senior software engineer,Chennai
170,25,3,m,92.66,ssc,2008,95.6,ssc,2,B.Tech/B.E.,computer engineering,71.44,0,Telangana,2012,455,385,515,0.901489571371033,545,0,0,0,0,0,0,0.6646,0.8518,0.5994,-0.6428,0.5024,235000,software engineer,Hyderabad
171,24,2,m,76.87,ssc,2008,81.33,ssc,2,B.Tech/B.E.,computer engineering,74.5,0,Madhya Pradesh,2012,375,505,525,0.961772121099381,0,0,0,0,0,0,0,0.3555,0.2668,1.2525,0.17983,0.0284,455000,systems engineer,Pune
172,22,1,f,70.0,cbse,2010,70.0,cbse,2,B.Tech/B.E.,civil engineering,65.0,0,Himachal Pradesh,2014,475,455,415,0.679644640924472,0,0,0,0,0,0,388,-0.0154,1.2114,1.3933,-0.8682,1.6302,110000,assistant professor,Una
173,22,1,m,91.3,ssc,2010,88.9,ssc,2,B.Tech/B.E.,computer science & engineering,74.86,1,Telangana,2014,525,545,560,0.486747008438193,455,0,376,0,0,0,0,-1.0208,0.7119,0.4711,-0.2344,0.2889,180000,trainee software engineer,Hyderabad 
174,24,2,m,77.9,ssc,2009,82.75,ssc,2,B.Tech/B.E.,electronics and communication engineering,67.2,0,Tamil Nadu,2013,570,495,620,0.538386892985096,375,333,0,0,0,0,0,0.4155,0.8784,0.01,-2.136,-0.2859,430000,software developer,Chennai
175,24,2,f,76.2,cbse,2008,72.6,cbse,2,B.Tech/B.E.,computer engineering,74.7,0,Rajasthan,2012,510,665,455,0.843123726665742,515,0,0,0,0,0,0,-0.1082,0.2668,-0.2714,0.2973,-0.9194,450000,software engineer,Bangalore
176,24,2,f,77.78,cbse,2009,66.67,cbse,2,B.Tech/B.E.,electronics and communication engineering,79.0,0,Haryana,2013,615,555,595,0.881620069530177,0,420,0,0,0,0,0,0.2718,0.0459,-0.2974,-0.3612,0.0973,240000,product development engineer,New Delhi
177,27,4,m,78.0,ssc,2005,67.0,ssc,2,MCA,computer application,78.0,1,Telangana,2011,465,515,615,0.819416529835888,505,0,0,0,0,0,0,0.1623,1.4368,1.688,-0.6134,0.6603,660000,senior software developer,Pune
178,26,1,f,81.33,ssc,2006,78.4,ssc,2,MCA,computer application,71.25,1,West Bengal,2012,365,525,524,0.735795709224656,475,0,0,0,0,0,0,1.7156,-0.5913,1.1558,0.218999999999999,-0.9194,120000,software developer,Kolkata
179,26,2,m,65.6,icse,2008,70.2,ssc,2,B.Tech/B.E.,information technology,79.0,1,West Bengal,2013,525,590,535,0.744758354008939,615,0,438,0,0,0,0,-0.4463,-0.2871,1.2396,-0.7415,0.0973,300000,quality assurance automation engineer,Bangalore
180,24,1,m,65.8,cbse,2009,76.8,cbse,2,B.Tech/B.E.,electrical engineering,77.5,0,Rajasthan,2013,430,495,470,0.938399136791175,0,333,0,0,553,0,0,0.5591,-0.1206,-2.1418,0.7798,-1.0524,180000,design engineer,New Delhi
181,23,1,m,67.75,ssc,2009,61.5,ssc,2,B.Tech/B.E.,computer science & engineering,76.1,1,West Bengal,2013,450,355,295,0.670743151433127,455,0,0,0,0,0,0,-0.7335,0.2124,-0.1437,0.5262,-0.8608,70000,java developer,Kolkata
182,23,1,f,91.6,ssc,2010,88.9,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.3,0,Andhra Pradesh,2014,420,540,595,0.112139438207403,365,228,0,0,0,0,0,-0.159,0.5454,-0.4511,1.5404,0.4805,300000,software engineer,Pune
183,23,1,m,78.66,ssc,2008,70.6,ssc,2,B.Tech/B.E.,electronics and electrical engineering,74.96,0,Uttar Pradesh,2013,415,485,530,-1.0,0,0,0,0,0,0,0,-0.4173,0.1498,-0.598,0.6498,0.1864,215000,design engineer,Daman and Diu
184,25,3,m,85.6,cbse,2006,79.4,cbse,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,0,Uttar Pradesh,2011,525,525,565,0.538386892985096,0,333,0,0,0,0,0,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,450000,systems engineer,Noida
185,27,3,m,78.4,cbse,2005,61.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.6,0,Haryana,2010,525,465,645,0.376059586651545,0,300,0,0,0,0,0,0.6646,0.5008,0.672,0.76733,-0.168999999999999,180000,telecom engineer,New Delhi
186,26,3,m,61.0,ssc,2005,48.0,ssc,2,B.Tech/B.E.,information technology,68.16,0,Uttar Pradesh,2011,505,505,445,0.190153405601018,315,0,0,0,0,0,0,-1.0355,-1.3713,0.2366,-0.5253,0.0284,240000,systems analyst,New Delhi
187,25,2,m,91.5,ssc,2008,95.5,ssc,2,B.Tech/B.E.,computer engineering,93.0,0,Tamil Nadu,2012,595,605,535,0.995464718630865,685,0,0,0,0,0,0,0.51,1.1248,0.5269,0.0035299999999999,0.1864,410000,programmer analyst,Hyderabad
188,25,1,m,75.0,ssc,2008,67.0,ssc,2,MCA,computer application,72.0,0,Punjab,2014,545,535,445,0.990008756723898,655,0,0,0,0,0,0,-2.457,0.0459,0.3174,1.2869,-0.4776,300000,software developer,mohali
189,25,1,m,90.4,cbse,2008,79.0,cbse,2,B.Tech/B.E.,computer science & engineering,75.16,0,Uttar Pradesh,2012,595,545,690,0.978799292641428,505,0,561,0,0,0,0,-0.7335,0.2124,-0.7585,0.2727,-1.0524,305000,java software engineer,unknown
190,24,1,m,81.2,ssc,2008,80.7,ssc,2,B.Tech/B.E.,information technology,74.3,0,Tamil Nadu,2012,500,460,235,0.23780283983757,385,0,315,0,0,0,0,1.8517,1.2114,-0.4511,-1.8824,-0.4776,215000,associate software engineer,Chennai
191,23,2,m,58.6,ssc,2010,60.4,ssc,2,B.Tech/B.E.,mechanical engineering,72.8,1,Telangana,2013,380,340,310,0.414337426422751,0,0,0,366,0,0,0,-1.9629,0.2668,0.4906,-0.0552,-1.0774,200000,quality control engineer,Hyderabad
192,22,1,m,77.0,icse,2010,77.14,icse,2,B.Tech/B.E.,mechanical engineering,74.36,1,Tamil Nadu,2014,590,400,560,0.0669607065028304,0,0,0,253,0,0,0,0.8463,-0.6201,0.6248,0.3995,1.4386,300000,project engineer,Gurgaon
193,29,4,m,82.2,ssc,2003,74.0,ssc,1,B.Tech/B.E.,electronics and communication engineering,60.0,1,Rajasthan,2011,525,455,465,0.824666400671332,0,400,0,0,0,206,0,-1.3447,0.6568,0.3817,-0.6428,-0.1295,550000,software developer,Mumbai
194,26,3,f,86.0,ssc,2007,75.2,ssc,2,B.Tech/B.E.,information technology,76.6,0,Punjab,2011,455,435,565,0.864685413370085,525,0,0,0,0,0,0,-2.5811,0.0328,0.3817,0.4148,-1.0774,35000,systems engineer,Gurgaon
195,25,1,m,82.0,cbse,2008,81.2,cbse,1,B.Tech/B.E.,computer science & engineering,71.67,1,Delhi,2013,580,640,870,0.622642915849938,625,0,407,0,0,0,0,-0.5899,1.0449,0.3174,-1.2486,0.8637,350000,system engineer,New Delhi
196,26,3,m,84.0,icse,2007,80.8,cbse,1,B.Tech/B.E.,mechanical and automation,72.0,1,Delhi,2012,595,605,645,0.490636955889964,0,0,0,383,0,0,0,-0.4173,1.1248,-0.1988,0.884829999999999,0.1864,500000,senior engineer,Mysore
197,22,1,m,81.0,ssc,2010,88.88,ssc,2,B.Tech/B.E.,electrical engineering,75.1,0,Tamil Nadu,2014,570,445,310,0.966006923498049,0,0,0,0,580,0,0,0.1282,-0.6201,0.01,0.7798,-0.8608,240000,hardware engineer,chennai
198,25,2,m,90.1,cbse,2008,87.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.34,1,Delhi,2012,660,680,765,0.960603251997053,585,466,0,0,0,0,0,-0.7335,0.0459,-1.2196,-0.2344,-1.0524,385000,assistant system engineer,Gurgaon
199,22,1,m,86.17,ssc,2010,83.9,ssc,2,B.Tech/B.E.,electronics and communication engineering,68.0,1,Telangana,2014,430,400,465,0.338786347219528,315,292,0,0,0,0,0,0.5591,0.3789,0.6248,1.0333,0.2889,105000,hr recruiter,HYDERABAD
200,26,2,m,91.4,icse,2007,86.0,ssc,1,M.Tech./M.E.,computer engineering,90.24,0,Haryana,2013,655,625,675,0.974396112538398,615,0,0,0,0,0,0,-1.0355,0.9688,-1.0697,0.1798,-0.6035,440000,software engineer,Gurgaon
201,24,0,m,83.89,cbse,2009,67.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,80.07,0,Punjab,2014,440,590,585,0.436962648056859,405,0,0,0,0,324,0,1.9953,0.0459,0.7785,-2.136,0.4805,200000,sales associate,GURGOAN
